Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2003-06-17;304,6113;309,7228;304,1875;307,4934;0;0
2003-06-16;300,9533;304,9604;300,2784;302,2608;0;0
2003-06-13;300,6978;304,0167;299,0809;300,4425;0;0
2003-06-12;302,5396;310,6358;299,0029;300,196;0;0
2003-06-11;300,5788;304,8391;299,1573;301,5407;0;0
2003-06-10;309,4709;309,4709;300,3248;302,8037;0;0
2003-06-09;310,2081;313,1503;307,9055;309,5685;0;0
2003-06-06;311,3942;312,2408;306,2304;307,2886;0;0
2003-06-05;307,3036;314,2675;306,5393;311,465;0;0
2003-06-04;312,6764;313,164;309,0411;311,5217;0;0
2003-06-03;312,0788;313,4437;308,3895;311,3537;0;0
2003-06-02;313,3568;314,7276;308,1049;312,50;0;0
2003-05-30;311,8085;312,2991;305,3206;305,7012;0;0
2003-05-29;311,4325;314,818;305,9289;314,0949;0;0
2003-05-28;311,2796;312,7023;305,3757;306,2702;0;0
2003-05-27;311,3604;314,9063;307,1591;312,0746;0;0
2003-05-26;312,1561;314,1878;311,4789;313,5105;0;0
2003-05-23;311,3231;314,5462;309,7964;314,2494;0;0
2003-05-22;317,3635;317,6195;312,756;315,3584;0;0
2003-05-21;314,7831;319,4029;311,1472;314,6548;0;0
2003-05-20;314,5397;317,9749;312,8221;314,5826;0;0
2003-05-19;304,7116;313,1222;304,7116;308,1016;0;0
2003-05-16;306,2565;310,8684;305,6474;308,9105;0;0
2003-05-15;307,6017;310,7436;306,4671;309,1726;0;0
2003-05-14;304,3308;308,7225;302,8959;307,4615;0;0
2003-05-13;304,9575;305,6086;302,7869;303,959;0;0
2003-05-12;300,8106;304,0183;300,7243;302,7507;0;0
2003-05-09;303,7241;304,6398;302,2414;303,4188;0;0
2003-05-08;299,1255;305,8155;298,1635;302,9733;0;0
2003-05-07;301,2602;301,7415;296,9721;299,1599;0;0
2003-05-06;301,6573;304,3018;300,8198;302,2303;0;0
2003-05-05;304,0203;306,0706;303,7529;305,09;0;0
2003-05-02;304,0751;305,7656;301,7617;302,9629;0;0
2003-04-30;300,2875;305,5431;300,0853;302,5335;0;0
2003-04-29;304,9927;305,1296;302,1632;302,4827;0;0
2003-04-28; ; ; ;301,678;0;0
2003-04-25;304,7936;305,1125;302,9071;303,70;0;0
2003-04-24;300,9175;304,5512;300,8267;303,1432;0;0
2003-04-23;304,2306;306,2866;302,5402;304,5504;0;0
2003-04-22;304,0288;306,6038;302,5704;305,2593;0;0
2003-04-17; ; ; ;299,4505;0;0
2003-04-16; ; ; ;299,0956;0;0
2003-04-15; ; ; ;301,7897;0;0
2003-04-14; ; ; ;303,5764;0;0
2003-04-11; ; ; ;302,5617;0;0
2003-04-10; ; ; ;300,4165;0;0
2003-04-09; ; ; ;299,1529;0;0
2003-04-08; ; ; ;303,3771;0;0
2003-04-07; ; ; ;302,3058;0;0
2003-04-04; ; ; ;302,0522;0;0
2003-04-03; ; ; ;302,4668;0;0
2003-04-02; ; ; ;304,0628;0;0
2003-04-01; ; ; ;306,9966;0;0
2003-03-31; ; ; ;307,3428;0;0
2003-03-28; ; ; ;308,2479;0;0
2003-03-27; ; ; ;310,3143;0;0
2003-03-26; ; ; ;309,3185;0;0
2003-03-25; ; ; ;310,448;0;0
2003-03-24; ; ; ;309,8082;0;0
2003-03-21; ; ; ;315,4559;0;0
2003-03-20; ; ; ;317,0317;0;0
2003-03-19; ; ; ;317,6916;0;0
2003-03-18; ; ; ;320,0453;0;0
2003-03-17; ; ; ;315,48;0;0
2003-03-14; ; ; ;311,0905;0;0
2003-03-13; ; ; ;307,8976;0;0
2003-03-12; ; ; ;313,8375;0;0
2003-03-11; ; ; ;314,7112;0;0
2003-03-10; ; ; ;321,0016;0;0
2003-03-07; ; ; ;317,7371;0;0
2003-03-06; ; ; ;323,5428;0;0
2003-03-05; ; ; ;322,7704;0;0
2003-03-04; ; ; ;323,656;0;0
2003-03-03; ; ; ;319,9074;0;0
2003-02-28; ; ; ;322,2501;0;0
2003-02-27; ; ; ;324,5703;0;0
2003-02-26; ; ; ;327,2575;0;0
2003-02-25; ; ; ;331,9102;0;0
2003-02-24; ; ; ;331,3124;0;0
2003-02-21; ; ; ;325,06;0;0
2003-02-20; ; ; ;326,6283;0;0
2003-02-19; ; ; ;322,8515;0;0
2003-02-18; ; ; ;321,1686;0;0
2003-02-17; ; ; ;323,8149;0;0
2003-02-14; ; ; ;328,222;0;0
2003-02-13; ; ; ;327,942;0;0
2003-02-12; ; ; ;332,0287;0;0
2003-02-11; ; ; ;339,9963;0;0
2003-02-10; ; ; ;342,8016;0;0
2003-02-07; ; ; ;345,9542;0;0
2003-02-06; ; ; ;347,5446;0;0
2003-02-05; ; ; ;350,2292;0;0
2003-02-04; ; ; ;347,9486;0;0
2003-02-03; ; ; ;344,3937;0;0
2003-01-31; ; ; ;339,7744;0;0
2003-01-30; ; ; ;342,0171;0;0
2003-01-29; ; ; ;340,357;0;0
2003-01-28; ; ; ;340,8586;0;0
2003-01-27; ; ; ;339,0064;0;0
2003-01-24; ; ; ;339,3917;0;0
2003-01-23; ; ; ;339,0351;0;0
2003-01-22; ; ; ;334,484;0;0
2003-01-21; ; ; ;332,113;0;0
2003-01-20; ; ; ;334,0374;0;0
2003-01-17; ; ; ;335,1483;0;0
2003-01-16; ; ; ;333,4911;0;0
2003-01-15; ; ; ;333,46;0;0
2003-01-14; ; ; ;333,8376;0;0
2003-01-13; ; ; ;334,2023;0;0
2003-01-10; ; ; ;336,0944;0;0
2003-01-09; ; ; ;335,3954;0;0
2003-01-08; ; ; ;337,0435;0;0
2003-01-07; ; ; ;334,7722;0;0
2003-01-06; ; ; ;335,3833;0;0
2003-01-03; ; ; ;331,505;0;0
2003-01-02; ; ; ;329,1212;0;0
2002-12-31; ; ; ;332,3162;0;0
2002-12-30; ; ; ;334,3888;0;0
2002-12-27; ; ; ;336,6422;0;0
2002-12-24; ; ; ;334,0618;0;0
2002-12-23; ; ; ;334,5166;0;0
2002-12-20; ; ; ;333,1058;0;0
2002-12-19; ; ; ;335,8318;0;0
2002-12-18; ; ; ;330,0781;0;0
2002-12-17; ; ; ;328,9027;0;0
2002-12-16; ; ; ;326,087;0;0
2002-12-13; ; ; ;325,0171;0;0
2002-12-12; ; ; ;321,3864;0;0
2002-12-11; ; ; ;322,092;0;0
2002-12-10; ; ; ;319,553;0;0
2002-12-09; ; ; ;322,1044;0;0
2002-12-06; ; ; ;325,5547;0;0
2002-12-05; ; ; ;322,7405;0;0
2002-12-04; ; ; ;321,5213;0;0
2002-12-03; ; ; ;320,7585;0;0
2002-12-02; ; ; ;320,5856;0;0
2002-11-29; ; ; ;321,5977;0;0
2002-11-28; ; ; ;319,7101;0;0
2002-11-27; ; ; ;320,1874;0;0
2002-11-26; ; ; ;320,3835;0;0
2002-11-25; ; ; ;320,4947;0;0
2002-11-22; ; ; ;316,9394;0;0
2002-11-21; ; ; ;316,5736;0;0
2002-11-20; ; ; ;318,2453;0;0
2002-11-19; ; ; ;315,7531;0;0
2002-11-18; ; ; ;316,6915;0;0
2002-11-15; ; ; ;318,1773;0;0
2002-11-14; ; ; ;315,6018;0;0
2002-11-13; ; ; ;321,8117;0;0
2002-11-12; ; ; ;319,1648;0;0
2002-11-11; ; ; ;316,7095;0;0
2002-11-08; ; ; ;318,2943;0;0
2002-11-07; ; ; ;318,8355;0;0
2002-11-06; ; ; ;318,7343;0;0
2002-11-05; ; ; ;317,7374;0;0
2002-11-04; ; ; ;318,9863;0;0
2002-11-01; ; ; ;320,6838;0;0
2002-10-31; ; ; ;321,2693;0;0
2002-10-30; ; ; ;322,1883;0;0
2002-10-29; ; ; ;322,9633;0;0
2002-10-28; ; ; ;322,6783;0;0
2002-10-25; ; ; ;320,5982;0;0
2002-10-24; ; ; ;319,1107;0;0
2002-10-23; ; ; ;319,2839;0;0
2002-10-22; ; ; ;319,9734;0;0
2002-10-21; ; ; ;320,6812;0;0
2002-10-18; ; ; ;321,2635;0;0
2002-10-17; ; ; ;318,2936;0;0
2002-10-16; ; ; ;319,7088;0;0
2002-10-15; ; ; ;322,3242;0;0
2002-10-14; ; ; ;321,8373;0;0
2002-10-11; ; ; ;321,4467;0;0
2002-10-10; ; ; ;322,9874;0;0
2002-10-09; ; ; ;325,4025;0;0
2002-10-08; ; ; ;325,5102;0;0
2002-10-07; ; ; ;328,0485;0;0
2002-10-04; ; ; ;324,6832;0;0
2002-10-02; ; ; ;327,6055;0;0
2002-10-01; ; ; ;326,2854;0;0
2002-09-30; ; ; ;328,2962;0;0
2002-09-27; ; ; ;327,2829;0;0
2002-09-26; ; ; ;326,2556;0;0
2002-09-25; ; ; ;332,7704;0;0
2002-09-24; ; ; ;332,0106;0;0
2002-09-23; ; ; ;328,0439;0;0
2002-09-20; ; ; ;329,2135;0;0
2002-09-19; ; ; ;328,3574;0;0
2002-09-18; ; ; ;327,7121;0;0
2002-09-17; ; ; ;327,3914;0;0
2002-09-16; ; ; ;325,6739;0;0
2002-09-13; ; ; ;324,9745;0;0
2002-09-12; ; ; ;326,791;0;0
2002-09-11; ; ; ;323,6229;0;0
2002-09-10; ; ; ;326,9467;0;0
2002-09-09; ; ; ;329,2832;0;0
2002-09-06; ; ; ;321,8895;0;0
2002-09-05; ; ; ;318,3459;0;0
2002-09-04; ; ; ;314,6677;0;0
2002-09-03; ; ; ;316,3471;0;0
2002-09-02; ; ; ;317,6866;0;0
2002-08-30; ; ; ;318,1125;0;0
2002-08-29; ; ; ;317,0781;0;0
2002-08-28; ; ; ;316,609;0;0
2002-08-27; ; ; ;317,6796;0;0
2002-08-26; ; ; ;315,3799;0;0
2002-08-23; ; ; ;315,51;0;0
2002-08-22; ; ; ;312,5896;0;0
2002-08-21; ; ; ;313,7165;0;0
2002-08-20; ; ; ;314,5425;0;0
2002-08-19; ; ; ;316,4609;0;0
2002-08-16; ; ; ;319,7964;0;0
2002-08-15; ; ; ;319,7811;0;0
2002-08-14; ; ; ;318,3524;0;0
2002-08-13; ; ; ;320,2367;0;0
2002-08-12; ; ; ;323,8241;0;0
2002-08-09; ; ; ;321,6672;0;0
2002-08-08; ; ; ;322,236;0;0
2002-08-07; ; ; ;321,9221;0;0
2002-08-06; ; ; ;315,564;0;0
2002-08-05; ; ; ;314,6604;0;0
2002-08-02; ; ; ;308,974;0;0
2002-08-01; ; ; ;309,6824;0;0
2002-07-31; ; ; ;311,4075;0;0
2002-07-30; ; ; ;310,5236;0;0
2002-07-29; ; ; ;308,5226;0;0
2002-07-26; ; ; ;304,7062;0;0
2002-07-25; ; ; ;309,0174;0;0
2002-07-24; ; ; ;313,9183;0;0
2002-07-23; ; ; ;322,6034;0;0
2002-07-22; ; ; ;320,1467;0;0
2002-07-19; ; ; ;318,2535;0;0
2002-07-18; ; ; ;315,2217;0;0
2002-07-17; ; ; ;314,1395;0;0
2002-07-16; ; ; ;314,2589;0;0
2002-07-15; ; ; ;314,2458;0;0
2002-07-12; ; ; ;320,7738;0;0
2002-07-11; ; ; ;319,388;0;0
2002-07-10; ; ; ;318,044;0;0
2002-07-09; ; ; ;316,0121;0;0
2002-07-08; ; ; ;317,1551;0;0
2002-07-05; ; ; ;320,1028;0;0
2002-07-04; ; ; ;317,2625;0;0
2002-07-03; ; ; ;317,8425;0;0
2002-07-02; ; ; ;319,628;0;0
2002-07-01; ; ; ;314,8391;0;0
2002-06-28; ; ; ;319,2982;0;0
2002-06-27; ; ; ;324,5114;0;0
2002-06-26; ; ; ;324,2412;0;0
2002-06-25; ; ; ;331,2397;0;0
2002-06-24; ; ; ;333,7082;0;0
2002-06-21; ; ; ;334,89;0;0
2002-06-20; ; ; ;336,0613;0;0
2002-06-19; ; ; ;335,3729;0;0
2002-06-18; ; ; ;335,6706;0;0
2002-06-17; ; ; ;337,3117;0;0
2002-06-14; ; ; ;339,8396;0;0
2002-06-13; ; ; ;337,2624;0;0
2002-06-12; ; ; ;338,0766;0;0
2002-06-11; ; ; ;336,4129;0;0
2002-06-10; ; ; ;341,5795;0;0
2002-06-07; ; ; ;345,3237;0;0
2002-06-06; ; ; ;344,023;0;0
2002-06-05; ; ; ;343,6133;0;0
2002-06-04; ; ; ;346,1579;0;0
2002-06-03; ; ; ;350,6926;0;0
2002-05-31; ; ; ;348,6204;0;0
2002-05-29; ; ; ;350,912;0;0
2002-05-28; ; ; ;345,9752;0;0
2002-05-27; ; ; ;348,259;0;0
2002-05-24; ; ; ;349,3143;0;0
2002-05-23; ; ; ;344,2418;0;0
2002-05-22; ; ; ;342,4406;0;0
2002-05-21; ; ; ;342,1253;0;0
2002-05-20; ; ; ;336,8833;0;0
2002-05-17; ; ; ;338,7238;0;0
2002-05-16; ; ; ;339,8729;0;0
2002-05-15; ; ; ;341,4175;0;0
2002-05-14; ; ; ;340,3222;0;0
2002-05-13; ; ; ;340,8094;0;0
2002-05-10; ; ; ;341,2481;0;0
2002-05-09; ; ; ;342,6774;0;0
2002-05-08; ; ; ;341,6593;0;0
2002-05-07; ; ; ;341,9178;0;0
2002-05-06; ; ; ;339,5123;0;0
2002-05-03; ; ; ;341,7924;0;0
2002-05-02; ; ; ;340,5669;0;0
2002-04-30; ; ; ;342,1403;0;0
2002-04-29; ; ; ;342,6643;0;0
2002-04-26; ; ; ;341,7679;0;0
2002-04-25; ; ; ;342,5688;0;0
2002-04-24; ; ; ;342,1053;0;0
2002-04-23; ; ; ;341,1858;0;0
2002-04-22; ; ; ;341,9275;0;0
2002-04-19; ; ; ;339,6354;0;0
2002-04-18; ; ; ;342,0461;0;0
2002-04-17; ; ; ;338,7951;0;0
2002-04-16; ; ; ;338,237;0;0
2002-04-15; ; ; ;340,9452;0;0
2002-04-12; ; ; ;341,1905;0;0
2002-04-11; ; ; ;342,62;0;0
2002-04-10; ; ; ;338,7133;0;0
2002-04-09; ; ; ;340,865;0;0
2002-04-08; ; ; ;342,2762;0;0
2002-04-05; ; ; ;342,5905;0;0
2002-04-04; ; ; ;342,1411;0;0
2002-04-03; ; ; ;345,0528;0;0
2002-04-02; ; ; ;346,005;0;0
2002-03-28; ; ; ;345,4837;0;0
2002-03-27; ; ; ;341,8706;0;0
2002-03-26; ; ; ;338,9035;0;0
2002-03-25; ; ; ;339,879;0;0
2002-03-22; ; ; ;334,5651;0;0
2002-03-21; ; ; ;332,029;0;0
2002-03-20; ; ; ;331,2344;0;0
2002-03-19; ; ; ;331,9742;0;0
2002-03-18; ; ; ;332,177;0;0
2002-03-15; ; ; ;327,9114;0;0
2002-03-14; ; ; ;330,7963;0;0
2002-03-13; ; ; ;335,6423;0;0
2002-03-12; ; ; ;336,196;0;0
2002-03-11; ; ; ;333,1427;0;0
2002-03-08; ; ; ;328,6916;0;0
2002-03-07; ; ; ;332,0402;0;0
2002-03-06; ; ; ;335,9734;0;0
2002-03-05; ; ; ;343,0085;0;0
2002-03-04; ; ; ;343,8548;0;0
2002-03-01; ; ; ;340,3618;0;0
2002-02-28; ; ; ;343,1395;0;0
2002-02-27; ; ; ;343,8548;0;0
2002-02-26; ; ; ;338,862;0;0
2002-02-25; ; ; ;334,6515;0;0
2002-02-22; ; ; ;334,6862;0;0
2002-02-21; ; ; ;335,766;0;0
2002-02-20; ; ; ;333,1808;0;0
2002-02-19; ; ; ;341,1183;0;0
2002-02-18; ; ; ;341,1934;0;0
2002-02-15; ; ; ;344,4572;0;0
2002-02-14; ; ; ;343,9549;0;0
2002-02-13; ; ; ;340,6254;0;0
2002-02-12; ; ; ;341,4829;0;0
2002-02-11; ; ; ;338,5831;0;0
2002-02-08; ; ; ;348,1693;0;0
2002-02-07; ; ; ;345,6833;0;0
2002-02-06; ; ; ;345,6833;0;0
2002-02-05; ; ; ;335,5407;0;0
2002-02-04; ; ; ;332,485;0;0
2002-02-01; ; ; ;328,8925;0;0
2002-01-31; ; ; ;326,8496;0;0
2002-01-30; ; ; ;325,7348;0;0
2002-01-29; ; ; ;322,2403;0;0
2002-01-28; ; ; ;325,3672;0;0
2002-01-25; ; ; ;322,0593;0;0
2002-01-24; ; ; ;318,467;0;0
2002-01-23; ; ; ;317,0167;0;0
2002-01-22; ; ; ;319,4224;0;0
2002-01-21; ; ; ;319,3439;0;0
2002-01-18; ; ; ;321,4529;0;0
2002-01-17; ; ; ;323,1659;0;0
2002-01-16; ; ; ;322,7855;0;0
2002-01-15; ; ; ;318,5385;0;0
2002-01-14; ; ; ;320,7685;0;0
2002-01-11; ; ; ;320,3835;0;0
2002-01-10; ; ; ;321,9778;0;0
2002-01-09; ; ; ;315,0992;0;0
2002-01-08; ; ; ;312,2685;0;0
2002-01-07; ; ; ;312,858;0;0
2002-01-04; ; ; ;311,5368;0;0
2002-01-03; ; ; ;308,3776;0;0
2002-01-02; ; ; ;307,7008;0;0
2001-12-28; ; ; ;314,9892;0;0
2001-12-27; ; ; ;315,1422;0;0
2001-12-24; ; ; ;315,4126;0;0
2001-12-21; ; ; ;310,2986;0;0
2001-12-20; ; ; ;307,7009;0;0
2001-12-19; ; ; ;310,197;0;0
2001-12-18; ; ; ;309,4208;0;0
2001-12-17; ; ; ;306,94;0;0
2001-12-14; ; ; ;307,287;0;0
2001-12-13; ; ; ;305,6825;0;0
2001-12-12; ; ; ;305,9969;0;0
2001-12-11; ; ; ;305,568;0;0
2001-12-10; ; ; ;308,0791;0;0
2001-12-07; ; ; ;307,5974;0;0
2001-12-06; ; ; ;308,8649;0;0
2001-12-05; ; ; ;308,3305;0;0
2001-12-04; ; ; ;310,0427;0;0
2001-12-03; ; ; ;309,6359;0;0
2001-11-30; ; ; ;309,6201;0;0
2001-11-29; ; ; ;309,2157;0;0
2001-11-28; ; ; ;310,7236;0;0
2001-11-27; ; ; ;310,9922;0;0
2001-11-26; ; ; ;309,1404;0;0
2001-11-23; ; ; ;310,5173;0;0
2001-11-22; ; ; ;310,72;0;0
2001-11-21; ; ; ;310,3174;0;0
2001-11-20; ; ; ;309,3268;0;0
2001-11-19; ; ; ;311,1566;0;0
2001-11-16; ; ; ;310,3448;0;0
2001-11-15; ; ; ;312,1247;0;0
2001-11-14; ; ; ;316,0854;0;0
2001-11-13; ; ; ;312,7121;0;0
2001-11-12; ; ; ;313,9365;0;0
2001-11-09; ; ; ;310,3583;0;0
2001-11-08; ; ; ;312,0263;0;0
2001-11-07; ; ; ;310,9607;0;0
2001-11-06; ; ; ;311,2934;0;0
2001-11-05; ; ; ;310,5122;0;0
2001-11-02; ; ; ;309,0768;0;0
2001-11-01; ; ; ;308,4533;0;0
2001-10-31; ; ; ;308,2836;0;0
2001-10-30; ; ; ;309,3557;0;0
2001-10-29; ; ; ;309,3837;0;0
2001-10-26; ; ; ;311,1323;0;0
2001-10-25; ; ; ;311,2836;0;0
2001-10-24; ; ; ;308,9604;0;0
2001-10-23; ; ; ;310,6222;0;0
2001-10-22; ; ; ;307,6151;0;0
2001-10-19; ; ; ;308,7468;0;0
2001-10-18; ; ; ;311,3228;0;0
2001-10-17; ; ; ;312,1259;0;0
2001-10-16; ; ; ;310,5391;0;0
2001-10-15; ; ; ;309,8274;0;0
2001-10-12; ; ; ;311,7257;0;0
2001-10-11; ; ; ;311,0241;0;0
2001-10-10; ; ; ;314,306;0;0
2001-10-09; ; ; ;315,4574;0;0
2001-10-08; ; ; ;316,7463;0;0
2001-10-05; ; ; ;317,4188;0;0
2001-10-04; ; ; ;318,471;0;0
2001-10-02; ; ; ;316,2477;0;0
2001-10-01; ; ; ;318,4658;0;0
2001-09-28; ; ; ;320,6659;0;0
2001-09-27; ; ; ;325,6925;0;0
2001-09-26; ; ; ;316,1406;0;0
2001-09-25; ; ; ;313,8622;0;0
2001-09-24; ; ; ;314,4915;0;0
2001-09-21; ; ; ;317,9348;0;0
2001-09-20; ; ; ;311,5887;0;0
2001-09-19; ; ; ;311,1903;0;0
2001-09-18; ; ; ;312,6621;0;0
2001-09-17; ; ; ;316,3772;0;0
2001-09-14; ; ; ;306,7035;0;0
2001-09-13; ; ; ;309,3267;0;0
2001-09-12; ; ; ;308,2192;0;0
2001-09-11; ; ; ;310,1294;0;0
2001-09-10; ; ; ;302,4207;0;0
2001-09-07; ; ; ;305,63;0;0
2001-09-06; ; ; ;307,2275;0;0
2001-09-05; ; ; ;305,14;0;0
2001-09-04; ; ; ;303,5674;0;0
2001-09-03; ; ; ;301,3117;0;0
2001-08-31; ; ; ;298,10;0;0
2001-08-30; ; ; ;299,3953;0;0
2001-08-29; ; ; ;299,112;0;0
2001-08-28; ; ; ;299,7677;0;0
2001-08-27; ; ; ;300,11;0;0
2001-08-24; ; ; ;299,5169;0;0
2001-08-23; ; ; ;302,7327;0;0
2001-08-22; ; ; ;299,3164;0;0
2001-08-21; ; ; ;302,695;0;0
2001-08-20; ; ; ;302,3828;0;0
2001-08-17; ; ; ;303,6222;0;0
2001-08-16; ; ; ;301,7279;0;0
2001-08-15; ; ; ;302,1176;0;0
2001-08-14; ; ; ;306,0883;0;0
2001-08-13; ; ; ;306,5288;0;0
2001-08-10; ; ; ;308,6392;0;0
2001-08-09; ; ; ;304,9814;0;0
2001-08-08; ; ; ;304,0055;0;0
2001-08-07; ; ; ;303,8892;0;0
2001-08-06; ; ; ;303,464;0;0
2001-08-03; ; ; ;304,1676;0;0
2001-08-02; ; ; ;303,8234;0;0
2001-08-01; ; ; ;303,2211;0;0
2001-07-31; ; ; ;303,7122;0;0
2001-07-30; ; ; ;304,3081;0;0
2001-07-27; ; ; ;303,547;0;0
2001-07-26; ; ; ;305,2259;0;0
2001-07-25; ; ; ;305,2428;0;0
2001-07-24; ; ; ;308,6243;0;0
2001-07-23; ; ; ;309,7049;0;0
2001-07-20; ; ; ;307,3154;0;0
2001-07-19; ; ; ;307,8643;0;0
2001-07-18; ; ; ;311,1819;0;0
2001-07-17; ; ; ;314,232;0;0
2001-07-16; ; ; ;312,5364;0;0
2001-07-13; ; ; ;311,9218;0;0
2001-07-12; ; ; ;314,2422;0;0
2001-07-11; ; ; ;310,7072;0;0
2001-07-10; ; ; ;312,9901;0;0
2001-07-09; ; ; ;314,5762;0;0
2001-07-06; ; ; ;316,1975;0;0
2001-07-05; ; ; ;316,1957;0;0
2001-07-04; ; ; ;340,2342;0;0
2001-07-03; ; ; ;315,9939;0;0
2001-07-02; ; ; ;317,3862;0;0
2001-06-29; ; ; ;319,1038;0;0
2001-06-28; ; ; ;316,649;0;0
2001-06-27; ; ; ;318,7195;0;0
2001-06-26; ; ; ;318,1977;0;0
2001-06-25; ; ; ;317,0675;0;0
2001-06-22; ; ; ;320,4737;0;0
2001-06-21; ; ; ;317,7035;0;0
2001-06-20; ; ; ;318,924;0;0
2001-06-19; ; ; ;319,2806;0;0
2001-06-18; ; ; ;316,9794;0;0
2001-06-15; ; ; ;314,477;0;0
2001-06-14; ; ; ;320,7725;0;0
2001-06-13; ; ; ;315,9682;0;0
2001-06-12; ; ; ;318,5037;0;0
2001-06-11; ; ; ;316,1055;0;0
2001-06-08; ; ; ;315,3047;0;0
2001-06-07; ; ; ;314,3161;0;0
2001-06-06; ; ; ;310,7808;0;0
2001-06-05; ; ; ;313,8807;0;0
2001-06-04; ; ; ;311,7585;0;0
2001-06-01; ; ; ;313,0455;0;0
2001-05-31; ; ; ;315,4481;0;0
2001-05-30; ; ; ;316,6628;0;0
2001-05-25; ; ; ;321,5574;0;0
2001-05-24; ; ; ;332,4616;0;0
2001-05-23; ; ; ;330,9843;0;0
2001-05-22; ; ; ;327,1733;0;0
2001-05-21; ; ; ;332,705;0;0
2001-05-18; ; ; ;311,0402;0;0
2001-05-17; ; ; ;310,8338;0;0
2001-05-16; ; ; ;306,6561;0;0
2001-05-15; ; ; ;304,0602;0;0
2001-05-14; ; ; ;306,8611;0;0
2001-05-11; ; ; ;305,5397;0;0
2001-05-10; ; ; ;304,4068;0;0
2001-05-09; ; ; ;303,3307;0;0
2001-05-08; ; ; ;299,1202;0;0
2001-05-07; ; ; ;297,7912;0;0
2001-05-04; ; ; ;297,125;0;0
2001-05-03; ; ; ;299,225;0;0
2001-04-30; ; ; ;296,4736;0;0
2001-04-27; ; ; ;293,2506;0;0
2001-04-26; ; ; ;292,3555;0;0
2001-04-25; ; ; ;294,5121;0;0
2001-04-24; ; ; ;293,5473;0;0
2001-04-23; ; ; ;314,1524;0;0
2001-04-20; ; ; ;292,6911;0;0
2001-04-19; ; ; ;298,0628;0;0
2001-04-18; ; ; ;294,8849;0;0
2001-04-17; ; ; ;296,3827;0;0
2001-04-12; ; ; ;292,971;0;0
2001-04-11; ; ; ;291,5159;0;0
2001-04-10; ; ; ;286,9201;0;0
2001-04-09; ; ; ;287,2034;0;0
2001-04-06; ; ; ;289,4854;0;0
2001-04-05; ; ; ;286,1419;0;0
2001-04-04; ; ; ;286,1493;0;0
2001-04-03; ; ; ;290,6727;0;0
2001-04-02; ; ; ;291,7807;0;0
2001-03-30; ; ; ;291,7799;0;0
2001-03-29; ; ; ;294,2873;0;0
2001-03-28; ; ; ;293,6795;0;0
2001-03-27; ; ; ;292,672;0;0
2001-03-26; ; ; ;293,4527;0;0
2001-03-23; ; ; ;294,6088;0;0
2001-03-22; ; ; ;293,7901;0;0
2001-03-21; ; ; ;291,4349;0;0
2001-03-20; ; ; ;289,9667;0;0
2001-03-19; ; ; ;289,6287;0;0
2001-03-16; ; ; ;291,3826;0;0
2001-03-15; ; ; ;289,8279;0;0
2001-03-14; ; ; ;287,3557;0;0
2001-03-13; ; ; ;292,6538;0;0
2001-03-12; ; ; ;293,8956;0;0
2001-03-09; ; ; ;281,928;0;0
2001-03-08; ; ; ;283,1293;0;0
2001-03-07; ; ; ;280,058;0;0
2001-03-06; ; ; ;282,1964;0;0
2001-03-05; ; ; ;282,1064;0;0
2001-03-02; ; ; ;280,9997;0;0
2001-03-01; ; ; ;287,3557;0;0
2001-02-28; ; ; ;288,3867;0;0
2001-02-27; ; ; ;292,808;0;0
2001-02-26; ; ; ;289,072;0;0
2001-02-23; ; ; ;287,3456;0;0
2001-02-22; ; ; ;285,8326;0;0
2001-02-21; ; ; ;281,5438;0;0
2001-02-20; ; ; ;282,5248;0;0
2001-02-19; ; ; ;281,613;0;0
2001-02-16; ; ; ;282,5085;0;0
2001-02-15; ; ; ;284,4334;0;0
2001-02-14; ; ; ;283,5585;0;0
2001-02-13; ; ; ;281,1321;0;0
2001-02-12; ; ; ;281,1154;0;0
2001-02-09; ; ; ;281,6733;0;0
2001-02-08; ; ; ;285,1952;0;0
2001-02-07; ; ; ;282,1984;0;0
2001-02-06; ; ; ;281,8065;0;0
2001-02-05; ; ; ;281,6446;0;0
2001-02-02; ; ; ;285,6384;0;0
2001-02-01; ; ; ;284,5524;0;0
2001-01-31; ; ; ;284,6228;0;0
2001-01-30; ; ; ;287,9743;0;0
2001-01-29; ; ; ;285,9241;0;0
2001-01-26; ; ; ;285,5982;0;0
2001-01-25; ; ; ;289,6348;0;0
2001-01-23; ; ; ;282,8745;0;0
2001-01-22; ; ; ;286,4908;0;0
2001-01-19; ; ; ;281,8085;0;0
2001-01-18; ; ; ;280,8379;0;0
2001-01-17; ; ; ;280,0128;0;0
2001-01-16; ; ; ;280,9711;0;0
2001-01-15; ; ; ;279,4866;0;0
2001-01-12; ; ; ;276,2703;0;0
2001-01-11; ; ; ;277,3811;0;0
2001-01-10; ; ; ;282,9367;0;0
2001-01-09; ; ; ;284,0123;0;0
2001-01-08; ; ; ;282,5103;0;0
2001-01-05; ; ; ;280,1467;0;0
2001-01-04; ; ; ;282,4064;0;0
2001-01-03; ; ; ;280,3253;0;0
2001-01-02; ; ; ;287,7003;0;0
2000-12-29; ; ; ;293,0145;0;0
2000-12-28; ; ; ;295,5843;0;0
2000-12-27; ; ; ;295,435;0;0
2000-12-22; ; ; ;296,4827;0;0
